,step,loss,learning_rate,approx_kl,clip_fraction,clip_range,explained_variance,entropy_loss,policy_gradient_loss,value_loss
58,604160,-0.01451105996966362,9.999999747378752e-05,0.008186833932995796,0.2607421875,0.10000000149011612,0.7520579099655151,-1.4320104122161865,-0.016323430463671684,0.032395124435424805
59,614400,-0.0355517603456974,9.999999747378752e-05,0.007953193038702011,0.279541015625,0.10000000149011612,0.7234340310096741,-1.425319790840149,-0.02051198109984398,0.030873488634824753
60,624640,-0.03609728068113327,9.999999747378752e-05,0.006760873831808567,0.2314453125,0.10000000149011612,0.9216693639755249,-1.3722566366195679,-0.01453227549791336,0.015721233561635017
61,634880,-0.017899464815855026,9.999999747378752e-05,0.007816353812813759,0.23095703125,0.10000000149011612,0.8609052300453186,-1.4095999002456665,-0.0157975684851408,0.028422746807336807
62,645120,-0.037698786705732346,9.999999747378752e-05,0.005887055303901434,0.235107421875,0.10000000149011612,0.882219135761261,-1.364042043685913,-0.013632486574351788,0.020084533840417862
63,655360,-0.042754877358675,9.999999747378752e-05,0.005551600828766823,0.2158203125,0.10000000149011612,0.8976309299468994,-1.4031990766525269,-0.01837020367383957,0.020432278513908386
64,665600,-0.04724545404314995,9.999999747378752e-05,0.005877036601305008,0.256103515625,0.10000000149011612,0.9018809795379639,-1.427868366241455,-0.01816623844206333,0.02547573298215866
65,675840,-0.023720689117908478,9.999999747378752e-05,0.0070498231798410416,0.2685546875,0.10000000149011612,0.798442542552948,-1.411449670791626,-0.015481596812605858,0.040430698543787
66,686080,0.005186684429645538,9.999999747378752e-05,0.007130731828510761,0.243408203125,0.10000000149011612,0.7317441701889038,-1.442991018295288,-0.014091172255575657,0.037938740104436874
67,696320,-0.03934122622013092,9.999999747378752e-05,0.006361098960042,0.261962890625,0.10000000149011612,0.9023436903953552,-1.410815715789795,-0.018585503101348877,0.020631100982427597
68,706560,-0.02812553010880947,9.999999747378752e-05,0.008617764338850975,0.277099609375,0.10000000149011612,0.909355640411377,-1.3361951112747192,-0.015589002519845963,0.026239199563860893
69,716800,-0.03481043875217438,9.999999747378752e-05,0.006944550201296806,0.26953125,0.10000000149011612,0.8786593675613403,-1.403490424156189,-0.020656296983361244,0.02666613459587097
70,727040,-0.032729677855968475,9.999999747378752e-05,0.006747136823832989,0.262451171875,0.10000000149011612,0.9135625958442688,-1.4323680400848389,-0.018394703045487404,0.027592170983552933
71,737280,-0.03492220118641853,9.999999747378752e-05,0.008770978078246117,0.2841796875,0.10000000149011612,0.8871422410011292,-1.4121768474578857,-0.020377391949295998,0.027861353009939194
72,747520,-0.04185156896710396,9.999999747378752e-05,0.008729245513677597,0.284912109375,0.10000000149011612,0.8099008798599243,-1.358091950416565,-0.020310984924435616,0.0284385085105896
73,757760,-0.038318485021591187,9.999999747378752e-05,0.007881728932261467,0.287353515625,0.10000000149011612,0.8176945447921753,-1.368322730064392,-0.018974142149090767,0.03215678036212921
74,768000,-0.02810961753129959,9.999999747378752e-05,0.010215098038315773,0.2958984375,0.10000000149011612,0.8225536346435547,-1.3266007900238037,-0.022818243131041527,0.023737449198961258
75,778240,-0.028680790215730667,9.999999747378752e-05,0.008667821995913982,0.308837890625,0.10000000149011612,0.8269703388214111,-1.2549113035202026,-0.014885611832141876,0.021596407517790794
76,788480,-0.04652398079633713,9.999999747378752e-05,0.00745170284062624,0.30029296875,0.10000000149011612,0.8936842679977417,-1.3077706098556519,-0.02069677785038948,0.01889854297041893
77,798720,-0.03499767556786537,9.999999747378752e-05,0.009149285033345222,0.299560546875,0.10000000149011612,0.8751070499420166,-1.3467613458633423,-0.022488610818982124,0.019433917477726936
78,808960,-0.03338700532913208,9.999999747378752e-05,0.008440190926194191,0.2861328125,0.10000000149011612,0.9147440195083618,-1.3687760829925537,-0.020705141127109528,0.013877557590603828
79,819200,-0.042858581990003586,9.999999747378752e-05,0.007447308860719204,0.255126953125,0.10000000149011612,0.905292272567749,-1.3518391847610474,-0.017829803749918938,0.017180083319544792
80,829440,-0.022745836526155472,9.999999747378752e-05,0.007335827685892582,0.238037109375,0.10000000149011612,0.944071352481842,-1.3479989767074585,-0.019311610609292984,0.007913046516478062
81,839680,-0.040908440947532654,9.999999747378752e-05,0.007341611664742231,0.251953125,0.10000000149011612,0.9171589612960815,-1.3047930002212524,-0.019198590889573097,0.015013222582638264
82,849920,-0.041977040469646454,9.999999747378752e-05,0.007821088656783104,0.263916015625,0.10000000149011612,0.9432384967803955,-1.2385119199752808,-0.014705779030919075,0.005644529592245817
83,860160,-0.04170515015721321,9.999999747378752e-05,0.008472863584756851,0.283203125,0.10000000149011612,0.9282549023628235,-1.28394615650177,-0.01726093329489231,0.013975217007100582
84,870400,-0.04912705719470978,9.999999747378752e-05,0.009613221511244774,0.2470703125,0.10000000149011612,0.8681681156158447,-1.2857695817947388,-0.0189178716391325,0.013805369846522808
85,880640,-0.03281188756227493,9.999999747378752e-05,0.007745225913822651,0.25927734375,0.10000000149011612,0.9095905423164368,-1.3130134344100952,-0.01860613375902176,0.013603465631604195
86,890880,-0.03596753254532814,9.999999747378752e-05,0.007968457415699959,0.255859375,0.10000000149011612,0.9463401436805725,-1.2756909132003784,-0.016428980976343155,0.009991973638534546
87,901120,-0.014367867261171341,9.999999747378752e-05,0.008392833173274994,0.28662109375,0.10000000149011612,0.9216068387031555,-1.2665250301361084,-0.020066991448402405,0.011630202643573284
88,911360,-0.05001087486743927,9.999999747378752e-05,0.008978450670838356,0.272705078125,0.10000000149011612,0.9492580890655518,-1.3361788988113403,-0.02065170928835869,0.010139410383999348
89,921600,-0.06068471074104309,9.999999747378752e-05,0.00793684832751751,0.312255859375,0.10000000149011612,0.9526607990264893,-1.2995476722717285,-0.01573375053703785,0.006273846607655287
90,931840,-0.03436262160539627,9.999999747378752e-05,0.008050579577684402,0.28076171875,0.10000000149011612,0.8586576581001282,-1.2784066200256348,-0.016164861619472504,0.020597800612449646
91,942080,-0.04062375798821449,9.999999747378752e-05,0.007683213800191879,0.287353515625,0.10000000149011612,0.9000979661941528,-1.2913925647735596,-0.019669417291879654,0.020568590611219406
92,952320,-0.03033963032066822,9.999999747378752e-05,0.007747338153421879,0.28173828125,0.10000000149011612,0.8610134124755859,-1.3524562120437622,-0.020186780020594597,0.015251584351062775
93,962560,-0.0413227416574955,9.999999747378752e-05,0.006878165993839502,0.259765625,0.10000000149011612,0.9183127880096436,-1.3111462593078613,-0.01830427721142769,0.008005687966942787
94,972800,-0.028289055451750755,9.999999747378752e-05,0.007194889709353447,0.259521484375,0.10000000149011612,0.8931570053100586,-1.2597564458847046,-0.017331186681985855,0.012810843996703625
95,983040,-0.026062913239002228,9.999999747378752e-05,0.008814611472189426,0.28955078125,0.10000000149011612,0.9097763895988464,-1.261622428894043,-0.01566074974834919,0.012943643145263195
96,993280,-0.024396643042564392,9.999999747378752e-05,0.010605286806821823,0.3037109375,0.10000000149011612,0.93304044008255,-1.2262945175170898,-0.019833102822303772,0.010257589630782604
97,1003520,-0.03850274160504341,9.999999747378752e-05,0.008903997018933296,0.29443359375,0.10000000149011612,0.8824321031570435,-1.2832564115524292,-0.01879548653960228,0.014744292944669724
98,1013760,-0.018607262521982193,9.999999747378752e-05,0.006729102693498135,0.248046875,0.10000000149011612,0.9413076043128967,-1.3262150287628174,-0.01560139935463667,0.008006549440324306
99,1024000,-0.05244552716612816,9.999999747378752e-05,0.009767768904566765,0.322998046875,0.10000000149011612,0.9608306884765625,-1.2337900400161743,-0.020332925021648407,0.00903853215277195
100,1034240,-0.017410900443792343,9.999999747378752e-05,0.01004369743168354,0.263671875,0.10000000149011612,0.9672399163246155,-1.3397066593170166,-0.012295104563236237,0.004518405068665743
101,1044480,-0.030749311670660973,9.999999747378752e-05,0.007493879646062851,0.251953125,0.10000000149011612,0.8811780214309692,-1.3153276443481445,-0.01676931418478489,0.01271767821162939
102,1054720,-0.04424792900681496,9.999999747378752e-05,0.008695030584931374,0.2626953125,0.10000000149011612,0.943993866443634,-1.2787567377090454,-0.02467714250087738,0.011091367341578007
103,1064960,-0.04111683741211891,9.999999747378752e-05,0.009842612780630589,0.291259765625,0.10000000149011612,0.9250167012214661,-1.189081072807312,-0.02083568647503853,0.011088581755757332
104,1075200,-0.04909128695726395,9.999999747378752e-05,0.007832851260900497,0.263427734375,0.10000000149011612,0.8871701955795288,-1.2845025062561035,-0.021221624687314034,0.01907745935022831
105,1085440,-0.05933142825961113,9.999999747378752e-05,0.00858328491449356,0.287841796875,0.10000000149011612,0.9336240291595459,-1.2812243700027466,-0.020009184256196022,0.008823558688163757
106,1095680,-0.03841017559170723,9.999999747378752e-05,0.009218738414347172,0.305419921875,0.10000000149011612,0.970117449760437,-1.2550112009048462,-0.022244421765208244,0.006915859878063202
107,1105920,-0.03358415886759758,9.999999747378752e-05,0.0076508792117238045,0.282470703125,0.10000000149011612,0.9628684520721436,-1.2522491216659546,-0.020806554704904556,0.012709924951195717
108,1116160,-0.02866828441619873,9.999999747378752e-05,0.008615560829639435,0.276123046875,0.10000000149011612,0.9535902142524719,-1.11296808719635,-0.018813032656908035,0.013847225345671177
109,1126400,-0.03721361979842186,9.999999747378752e-05,0.009598172269761562,0.269287109375,0.10000000149011612,0.8793060183525085,-1.1610920429229736,-0.016775798052549362,0.02971618063747883
110,1136640,-0.03308974578976631,9.999999747378752e-05,0.007594123482704163,0.277587890625,0.10000000149011612,0.8953478932380676,-1.2362945079803467,-0.016463110223412514,0.020707637071609497
111,1146880,-0.05474785342812538,9.999999747378752e-05,0.009512120857834816,0.298583984375,0.10000000149011612,0.9548144936561584,-1.1723787784576416,-0.019873348996043205,0.007363352458924055
112,1157120,-0.042990170419216156,9.999999747378752e-05,0.010126502253115177,0.2861328125,0.10000000149011612,0.8883600234985352,-1.1558622121810913,-0.018974244594573975,0.014877903275191784
113,1167360,-0.034360893070697784,9.999999747378752e-05,0.01077151671051979,0.28173828125,0.10000000149011612,0.9448870420455933,-1.1809580326080322,-0.02238825522363186,0.011743463575839996
114,1177600,0.006284433417022228,9.999999747378752e-05,0.01039920188486576,0.256591796875,0.10000000149011612,0.9452955722808838,-1.1206670999526978,-0.01867331750690937,0.007357326336205006
115,1187840,-0.04733358323574066,9.999999747378752e-05,0.009576368145644665,0.298583984375,0.10000000149011612,0.9107509255409241,-1.1055688858032227,-0.019525956362485886,0.012062346562743187
116,1198080,-0.024629823863506317,9.999999747378752e-05,0.008737007156014442,0.285888671875,0.10000000149011612,0.9113572239875793,-1.196469783782959,-0.018924608826637268,0.0068350122310221195
117,1208320,-0.04020444303750992,9.999999747378752e-05,0.010068963281810284,0.27490234375,0.10000000149011612,0.9023951292037964,-1.2272014617919922,-0.019319549202919006,0.012901971116662025
118,1218560,-0.0412311851978302,9.999999747378752e-05,0.008499456569552422,0.277099609375,0.10000000149011612,0.8617374897003174,-1.2421833276748657,-0.018578950315713882,0.016367927193641663
119,1228800,-0.03143693134188652,9.999999747378752e-05,0.010916940867900848,0.273681640625,0.10000000149011612,0.8434101343154907,-1.2121785879135132,-0.017298342660069466,0.019440907984972
120,1239040,-0.04986829310655594,9.999999747378752e-05,0.009280664846301079,0.2783203125,0.10000000149011612,0.9164692759513855,-1.2673832178115845,-0.018303049728274345,0.01206042617559433
121,1249280,-0.028617938980460167,9.999999747378752e-05,0.009536762721836567,0.277099609375,0.10000000149011612,0.9185400009155273,-1.2806395292282104,-0.020632322877645493,0.008838395588099957
122,1259520,-0.05759374797344208,9.999999747378752e-05,0.010102392174303532,0.298828125,0.10000000149011612,0.9429937601089478,-1.273315191268921,-0.019260328263044357,0.004702180158346891
123,1269760,-0.0378996767103672,9.999999747378752e-05,0.009706772863864899,0.266357421875,0.10000000149011612,0.9046357274055481,-1.2412282228469849,-0.02299519255757332,0.012577500194311142
124,1280000,-0.049012694507837296,9.999999747378752e-05,0.007838895544409752,0.27783203125,0.10000000149011612,0.9324132800102234,-1.2717642784118652,-0.019002528861165047,0.005367758683860302
125,1290240,-0.042389608919620514,9.999999747378752e-05,0.01111540012061596,0.311767578125,0.10000000149011612,0.9615688920021057,-1.2676029205322266,-0.021942466497421265,0.005832365248352289
126,1300480,-0.05724693089723587,9.999999747378752e-05,0.011178027838468552,0.318115234375,0.10000000149011612,0.9307531118392944,-1.2365909814834595,-0.022904235869646072,0.01662765070796013
127,1310720,-0.026130860671401024,9.999999747378752e-05,0.007983412593603134,0.294921875,0.10000000149011612,0.9570709466934204,-1.2405880689620972,-0.015176115557551384,0.0032924835104495287
128,1320960,-0.04170042648911476,9.999999747378752e-05,0.008654680103063583,0.26220703125,0.10000000149011612,0.940524160861969,-1.2233409881591797,-0.017924807965755463,0.00896486360579729
129,1331200,-0.04404066875576973,9.999999747378752e-05,0.008515425957739353,0.275634765625,0.10000000149011612,0.9274966716766357,-1.1586960554122925,-0.018478063866496086,0.004611555486917496
130,1341440,-0.0517166368663311,9.999999747378752e-05,0.011360174044966698,0.296630859375,0.10000000149011612,0.9501891136169434,-1.231495976448059,-0.021755697205662727,0.0034699004609137774
131,1351680,-0.06147250533103943,9.999999747378752e-05,0.010648971423506737,0.31884765625,0.10000000149011612,0.930514395236969,-1.1851361989974976,-0.020398713648319244,0.006819570902734995
132,1361920,-0.046384286135435104,9.999999747378752e-05,0.010216757655143738,0.290283203125,0.10000000149011612,0.8600322008132935,-1.3433488607406616,-0.025902099907398224,0.022712362930178642
133,1372160,-0.044804416596889496,9.999999747378752e-05,0.009675392881035805,0.28125,0.10000000149011612,0.9144175052642822,-1.1667826175689697,-0.017205113545060158,0.009426049888134003
134,1382400,-0.04041793569922447,9.999999747378752e-05,0.009916768409311771,0.25634765625,0.10000000149011612,0.9156944155693054,-1.1771024465560913,-0.021622642874717712,0.015997719019651413
135,1392640,-0.053914617747068405,9.999999747378752e-05,0.01245016697794199,0.293701171875,0.10000000149011612,0.9519525170326233,-1.1842080354690552,-0.02409011870622635,0.008132493123412132
136,1402880,-0.061411477625370026,9.999999747378752e-05,0.00920323096215725,0.2861328125,0.10000000149011612,0.9730035066604614,-1.1100845336914062,-0.021108997985720634,0.00379787920974195
137,1413120,-0.05068447068333626,9.999999747378752e-05,0.009138991124927998,0.27587890625,0.10000000149011612,0.9770054221153259,-1.1779745817184448,-0.020712973549962044,0.0037013557739555836
138,1423360,-0.05009571835398674,9.999999747378752e-05,0.010506883263587952,0.285400390625,0.10000000149011612,0.9539718627929688,-1.1403124332427979,-0.019281715154647827,0.006836054380983114
139,1433600,-0.05296134948730469,9.999999747378752e-05,0.00974254123866558,0.31787109375,0.10000000149011612,0.9129005074501038,-1.2249717712402344,-0.018568741157650948,0.007909388281404972
140,1443840,-0.046820398420095444,9.999999747378752e-05,0.00892888754606247,0.288818359375,0.10000000149011612,0.9254834651947021,-1.2042756080627441,-0.020161759108304977,0.011324320919811726
141,1454080,-0.036286044865846634,9.999999747378752e-05,0.00937607791274786,0.253173828125,0.10000000149011612,0.9492261409759521,-1.169464111328125,-0.015684692189097404,0.004598238971084356
142,1464320,-0.03560800105333328,9.999999747378752e-05,0.008507532998919487,0.252197265625,0.10000000149011612,0.970613956451416,-1.156741738319397,-0.01946471445262432,0.005148366093635559
143,1474560,-0.04346013069152832,9.999999747378752e-05,0.008613040670752525,0.29296875,0.10000000149011612,0.9519006013870239,-1.184827208518982,-0.021174125373363495,0.009277833625674248
144,1484800,-0.03576018288731575,9.999999747378752e-05,0.011680985800921917,0.29541015625,0.10000000149011612,0.9577648639678955,-1.1847130060195923,-0.025039393454790115,0.012205644510686398
145,1495040,-0.0464744046330452,9.999999747378752e-05,0.012204023078083992,0.2978515625,0.10000000149011612,0.9615986347198486,-1.0297365188598633,-0.019645750522613525,0.003400583518669009
146,1505280,-0.034548163414001465,9.999999747378752e-05,0.012743690982460976,0.2734375,0.10000000149011612,0.9002963304519653,-1.0511515140533447,-0.01830352656543255,0.014583691023290157
147,1515520,-0.034575656056404114,9.999999747378752e-05,0.010779926553368568,0.281494140625,0.10000000149011612,0.9136743545532227,-1.078700304031372,-0.022865697741508484,0.017939692363142967
148,1525760,-0.04074243828654289,9.999999747378752e-05,0.009199833497405052,0.26416015625,0.10000000149011612,0.9702346324920654,-1.1216017007827759,-0.019449720159173012,0.002790326252579689
149,1536000,-0.030151430517435074,9.999999747378752e-05,0.012880568392574787,0.30029296875,0.10000000149011612,0.8430330753326416,-1.1224645376205444,-0.018766967579722404,0.019868819043040276
150,1546240,-0.05281011015176773,9.999999747378752e-05,0.008944552391767502,0.294921875,0.10000000149011612,0.943967342376709,-1.1139918565750122,-0.016853971406817436,0.004556267987936735
151,1556480,-0.04446328058838844,9.999999747378752e-05,0.011918358504772186,0.31103515625,0.10000000149011612,0.9590864181518555,-1.162744164466858,-0.02329181134700775,0.006230304948985577
152,1566720,-0.03324735537171364,9.999999747378752e-05,0.010624557733535767,0.275390625,0.10000000149011612,0.920390248298645,-1.1226353645324707,-0.015282399952411652,0.005651532206684351
153,1576960,-0.039347872138023376,9.999999747378752e-05,0.011277120560407639,0.2919921875,0.10000000149011612,0.9122133851051331,-1.1362637281417847,-0.02085382118821144,0.010066683404147625
154,1587200,-0.039047207683324814,9.999999747378752e-05,0.009214833378791809,0.266845703125,0.10000000149011612,0.8787494897842407,-1.2224500179290771,-0.022629888728260994,0.030587051063776016
