,step,loss,learning_rate,approx_kl,clip_fraction,clip_range,explained_variance,entropy_loss,policy_gradient_loss,value_loss
15,163840,-0.00424671545624733,0.0002500000118743628,0.0035471541341394186,0.062744140625,0.10000000149011612,0.7646204829216003,-1.75456702709198,-0.0031285742297768593,0.04592163488268852
16,174080,-0.009047937579452991,0.0002500000118743628,0.002856592647731304,0.0546875,0.10000000149011612,0.8614926934242249,-1.7572509050369263,-0.002979856450110674,0.027703706175088882
17,184320,-0.010606300085783005,0.0002500000118743628,0.006082132458686829,0.1845703125,0.10000000149011612,0.8450305461883545,-1.7112573385238647,-0.0036860713735222816,0.023976143449544907
18,194560,-0.0009095966815948486,0.0002500000118743628,0.0007741518784314394,0.022705078125,0.10000000149011612,0.6446532607078552,-1.6897673606872559,-0.0003647848789114505,0.04087351635098457
19,204800,-0.001332869753241539,0.0002500000118743628,0.0009036044357344508,0.00048828125,0.10000000149011612,0.7559537291526794,-1.7425159215927124,-0.00110744743142277,0.04187547415494919
20,215040,-0.0038570426404476166,0.0002500000118743628,0.0017644442850723863,0.00927734375,0.10000000149011612,0.845546543598175,-1.7554078102111816,-0.001663042465224862,0.028209775686264038
21,225280,0.003539271652698517,0.0002500000118743628,0.001534686191007495,0.046875,0.10000000149011612,0.7329849004745483,-1.7368508577346802,-0.0016312487423419952,0.04047999158501625
22,235520,-0.0016324482858181,0.0002500000118743628,0.0015025705797597766,0.027099609375,0.10000000149011612,0.7572488784790039,-1.7132803201675415,-0.0015433614607900381,0.04316199570894241
23,245760,-0.0007795188575983047,0.0002500000118743628,0.0010169186862185597,0.03564453125,0.10000000149011612,0.8199138641357422,-1.710952639579773,-0.001820867066271603,0.035604022443294525
24,256000,-0.011799557134509087,0.0002500000118743628,0.0026747356168925762,0.02490234375,0.10000000149011612,0.807015061378479,-1.7200835943222046,-0.0005802594823762774,0.020005201920866966
25,266240,0.0015770327299833298,0.0002500000118743628,0.0013385616475716233,0.04345703125,0.10000000149011612,0.8697769045829773,-1.6418613195419312,-0.0007295942050404847,0.04536505043506622
26,276480,0.003964776173233986,0.0002500000118743628,0.0024463979061692953,0.106201171875,0.10000000149011612,0.7353392839431763,-1.6290682554244995,-0.002003798261284828,0.03826330229640007
27,286720,0.0006415825337171555,0.0002500000118743628,0.003805160988122225,0.132568359375,0.10000000149011612,0.7298749685287476,-1.6298781633377075,-0.0016308219637721777,0.04376843944191933
28,296960,0.0006447918713092804,0.0002500000118743628,0.0016772570088505745,0.13037109375,0.10000000149011612,0.7285454273223877,-1.5605281591415405,-0.0023803389631211758,0.04788821190595627
29,307200,-0.0050206780433654785,0.0002500000118743628,0.0019734010566025972,0.040283203125,0.10000000149011612,0.8917704820632935,-1.5258817672729492,-0.0011213941033929586,0.027451524510979652
30,317440,0.0040407609194517136,0.0002500000118743628,0.0012564882636070251,0.112060546875,0.10000000149011612,0.6750172972679138,-1.5356003046035767,-0.0033207163214683533,0.04654852673411369
31,327680,0.0051756855100393295,0.0002500000118743628,0.001833433983847499,0.115966796875,0.10000000149011612,0.8447138667106628,-1.5879532098770142,-0.0024180160835385323,0.0381186380982399
32,337920,-0.0008263625204563141,0.0002500000118743628,0.00135086162481457,0.041748046875,0.10000000149011612,0.7864816188812256,-1.5670268535614014,-0.0017314114375039935,0.030542975291609764
33,348160,0.00037342682480812073,0.0002500000118743628,0.001625202945433557,0.05126953125,0.10000000149011612,0.8217394948005676,-1.5581556558609009,-0.0012211701832711697,0.04802674055099487
34,358400,0.003450801596045494,0.0002500000118743628,0.0005502062267623842,0.078857421875,0.10000000149011612,0.8029276728630066,-1.5365256071090698,-0.002166441176086664,0.043489713221788406
35,368640,-0.005206990987062454,0.0002500000118743628,0.0018565618665888906,0.10400390625,0.10000000149011612,0.7840351462364197,-1.519743800163269,-0.0035873926244676113,0.03250836208462715
36,378880,-0.00724075548350811,0.0002500000118743628,0.001825874438509345,0.121826171875,0.10000000149011612,0.6881657242774963,-1.583959937095642,-0.004775825422257185,0.038064923137426376
37,389120,-0.005865840241312981,0.0002500000118743628,0.0029588190373033285,0.12255859375,0.10000000149011612,0.7880286574363708,-1.54193115234375,-0.004210573621094227,0.030242782086133957
38,399360,0.002877417951822281,0.0002500000118743628,0.0015190469566732645,0.08154296875,0.10000000149011612,0.6368081569671631,-1.502591848373413,-0.0035900778602808714,0.05377877876162529
39,409600,-0.004259161651134491,0.0002500000118743628,0.002130845095962286,0.05908203125,0.10000000149011612,0.6474524140357971,-1.5390194654464722,-0.003484004642814398,0.04031454026699066
40,419840,0.0009567961096763611,0.0002500000118743628,0.0025502692442387342,0.10693359375,0.10000000149011612,0.6959533095359802,-1.5365395545959473,-0.003029610961675644,0.05382978916168213
41,430080,-0.0004226900637149811,0.0002500000118743628,0.002623813459649682,0.106201171875,0.10000000149011612,0.7306414246559143,-1.473031759262085,-0.005861993879079819,0.04974600672721863
42,440320,-0.004213813692331314,0.0002500000118743628,0.0024397431407123804,0.07568359375,0.10000000149011612,0.7398667931556702,-1.512024998664856,-0.003942148294299841,0.04441403970122337
43,450560,-0.0019492469727993011,0.0002500000118743628,0.002794662257656455,0.07763671875,0.10000000149011612,0.5178598165512085,-1.5205780267715454,-0.004740801639854908,0.04352239891886711
44,460800,-0.0012681279331445694,0.0002500000118743628,0.0023126720916479826,0.098388671875,0.10000000149011612,0.6779589056968689,-1.4922828674316406,-0.005301676690578461,0.04095359519124031
45,471040,-0.004692256450653076,0.0002500000118743628,0.0011890397872775793,0.055419921875,0.10000000149011612,0.7307965159416199,-1.4996494054794312,-0.0036701683420687914,0.03881800174713135
46,481280,-0.004168789833784103,0.0002500000118743628,0.0023835666943341494,0.083251953125,0.10000000149011612,0.7091933488845825,-1.4320192337036133,-0.004872739315032959,0.040975961834192276
47,491520,-0.010816866531968117,0.0002500000118743628,0.0027537746354937553,0.0849609375,0.10000000149011612,0.6743520498275757,-1.342690348625183,-0.003081727307289839,0.03770943731069565
48,501760,0.0006744470447301865,0.0002500000118743628,0.00387781229801476,0.1318359375,0.10000000149011612,0.7956329584121704,-1.2378572225570679,-0.0052478197030723095,0.03998922184109688
49,512000,0.004001200199127197,0.0002500000118743628,0.00319831189699471,0.072265625,0.10000000149011612,0.7382807731628418,-1.22561776638031,-0.004166505299508572,0.046003080904483795
50,522240,-0.015044416300952435,0.0002500000118743628,0.002454404253512621,0.06787109375,0.10000000149011612,0.8650374412536621,-1.3047016859054565,-0.0049797529354691505,0.02607847936451435
51,532480,-0.001268148422241211,0.0002500000118743628,0.002041066065430641,0.08447265625,0.10000000149011612,0.6558460593223572,-1.2351789474487305,-0.0046368748880922794,0.0424671433866024
52,542720,-0.009174147620797157,0.0002500000118743628,0.002019526669755578,0.095458984375,0.10000000149011612,0.7868527173995972,-1.2839999198913574,-0.0046310690231621265,0.0383019745349884
53,552960,0.005539240315556526,0.0002500000118743628,0.004052640870213509,0.098388671875,0.10000000149011612,0.700738787651062,-1.3083505630493164,-0.003909885883331299,0.05531562119722366
54,563200,-0.001078534871339798,0.0002500000118743628,0.002549787750467658,0.107421875,0.10000000149011612,0.7227712869644165,-1.2968080043792725,-0.005285491235554218,0.04611998051404953
55,573440,-0.012126078829169273,0.0002500000118743628,0.003726776223629713,0.21337890625,0.10000000149011612,0.802413284778595,-1.2667779922485352,-0.005602187477052212,0.031641483306884766
56,583680,0.00584784522652626,0.0002500000118743628,0.002528218785300851,0.099365234375,0.10000000149011612,0.7199746370315552,-1.1579089164733887,-0.002606112975627184,0.04770578816533089
57,593920,0.014520643278956413,0.0002500000118743628,0.002279744017869234,0.087890625,0.10000000149011612,0.7988297939300537,-1.1813808679580688,-0.003323951968923211,0.04116577282547951
58,604160,-0.009331390261650085,0.0002500000118743628,0.003761742962524295,0.112548828125,0.10000000149011612,0.8048055171966553,-1.196629524230957,-0.005369445774704218,0.03444718196988106
59,614400,-0.004461904987692833,0.0002500000118743628,0.002756861038506031,0.093505859375,0.10000000149011612,0.8788831830024719,-1.1956232786178589,-0.00485495338216424,0.03795534744858742
60,624640,-0.011824793182313442,0.0002500000118743628,0.0033867512829601765,0.09912109375,0.10000000149011612,0.8743463754653931,-1.1962776184082031,-0.004351722076535225,0.03280307352542877
61,634880,0.004458988085389137,0.0002500000118743628,0.002206226345151663,0.0830078125,0.10000000149011612,0.7371412515640259,-1.066786766052246,-0.0031553858425468206,0.05323493108153343
62,645120,0.004590178839862347,0.0002500000118743628,0.0025844923220574856,0.189697265625,0.10000000149011612,0.8645746111869812,-1.119890809059143,-0.0026456352788954973,0.04209260269999504
63,655360,-0.005689311772584915,0.0002500000118743628,0.002460204064846039,0.052490234375,0.10000000149011612,0.8607648015022278,-1.212222695350647,-0.004423090722411871,0.03356437757611275
64,665600,-0.003262280486524105,0.0002500000118743628,0.004348985385149717,0.09423828125,0.10000000149011612,0.8948864936828613,-1.1466940641403198,-0.003899134462699294,0.030190903693437576
65,675840,0.007628098130226135,0.0002500000118743628,0.002967670327052474,0.11669921875,0.10000000149011612,0.8729236125946045,-1.1289503574371338,-0.004493795335292816,0.05122131109237671
66,686080,-0.006207231432199478,0.0002500000118743628,0.0017436172347515821,0.095947265625,0.10000000149011612,0.8638962507247925,-1.1747417449951172,-0.006130474153906107,0.039198920130729675
67,696320,-0.015334411524236202,0.0002500000118743628,0.0026074075140058994,0.0908203125,0.10000000149011612,0.9487981200218201,-1.2125436067581177,-0.005619822535663843,0.01857605203986168
68,706560,-0.00144900381565094,0.0002500000118743628,0.0033810052555054426,0.134033203125,0.10000000149011612,0.8927838802337646,-1.201804518699646,-0.004998544231057167,0.044474564492702484
69,716800,-0.007622573524713516,0.0002500000118743628,0.0032645200844854116,0.139892578125,0.10000000149011612,0.8527423739433289,-1.2117539644241333,-0.006830970291048288,0.03592926263809204
70,727040,-0.013406062498688698,0.0002500000118743628,0.002323250751942396,0.098876953125,0.10000000149011612,0.9382122755050659,-1.144990086555481,-0.006303439382463694,0.026556413620710373
71,737280,0.00881472323089838,0.0002500000118743628,0.0032209125347435474,0.132080078125,0.10000000149011612,0.885689377784729,-1.156644582748413,-0.0055395979434251785,0.05156710371375084
72,747520,-0.007463078945875168,0.0002500000118743628,0.004318380728363991,0.158447265625,0.10000000149011612,0.9262441396713257,-1.1765378713607788,-0.00742301857098937,0.031403783708810806
73,757760,0.0030299928039312363,0.0002500000118743628,0.003959112800657749,0.119140625,0.10000000149011612,0.8381883502006531,-1.1813884973526,-0.0048453835770487785,0.049749672412872314
74,768000,-0.013715039938688278,0.0002500000118743628,0.002972274087369442,0.144775390625,0.10000000149011612,0.8675311803817749,-1.2039486169815063,-0.005768467206507921,0.030255155637860298
75,778240,-0.015087710693478584,0.0002500000118743628,0.003425583243370056,0.13525390625,0.10000000149011612,0.7813163995742798,-1.1174051761627197,-0.007072825450450182,0.039716944098472595
76,788480,-0.007537477649748325,0.0002500000118743628,0.0030310722067952156,0.114501953125,0.10000000149011612,0.7632977366447449,-1.1656323671340942,-0.0050401086919009686,0.03911333158612251
77,798720,-0.013192233629524708,0.0002500000118743628,0.0027690476272255182,0.11767578125,0.10000000149011612,0.8476108312606812,-1.1948182582855225,-0.007014499977231026,0.029840504750609398
78,808960,-0.006618749350309372,0.0002500000118743628,0.0020815879106521606,0.142333984375,0.10000000149011612,0.8762617707252502,-1.0589072704315186,-0.0035881944932043552,0.03313906863331795
79,819200,-0.006250262260437012,0.0002500000118743628,0.004092589020729065,0.1298828125,0.10000000149011612,0.7908651232719421,-1.169435977935791,-0.006218654569238424,0.04353730380535126
80,829440,-0.005116734653711319,0.0002500000118743628,0.004360119812190533,0.14990234375,0.10000000149011612,0.789660632610321,-1.1594609022140503,-0.005840878933668137,0.040731482207775116
81,839680,-0.006501996889710426,0.0002500000118743628,0.004889789968729019,0.17724609375,0.10000000149011612,0.8378108739852905,-1.13442862033844,-0.006062288768589497,0.028123196214437485
82,849920,-0.000720243901014328,0.0002500000118743628,0.0033438829705119133,0.1455078125,0.10000000149011612,0.7057726383209229,-1.185294270515442,-0.0027979263104498386,0.047361474484205246
83,860160,-0.016800886020064354,0.0002500000118743628,0.0028681489638984203,0.092529296875,0.10000000149011612,0.8566204905509949,-1.1396037340164185,-0.006658926140516996,0.02863209880888462
84,870400,-0.01272522658109665,0.0002500000118743628,0.0031817802228033543,0.106201171875,0.10000000149011612,0.833575427532196,-1.113033413887024,-0.006059188861399889,0.03777062147855759
85,880640,-0.015963055193424225,0.0002500000118743628,0.004877198487520218,0.135986328125,0.10000000149011612,0.8863799571990967,-1.1119731664657593,-0.00824257917702198,0.02584768459200859
86,890880,-0.005226613953709602,0.0002500000118743628,0.0034263543784618378,0.12353515625,0.10000000149011612,0.7662578821182251,-1.049442172050476,-0.00414477800950408,0.040835656225681305
87,901120,-0.013765061274170876,0.0002500000118743628,0.003587146056815982,0.15966796875,0.10000000149011612,0.8445348143577576,-0.9950063228607178,-0.005403013434261084,0.03364863619208336
88,911360,9.678211063146591e-05,0.0002500000118743628,0.004424842540174723,0.132568359375,0.10000000149011612,0.8303934931755066,-1.0298455953598022,-0.0033626407384872437,0.032095883041620255
89,921600,-0.014217881485819817,0.0002500000118743628,0.004930437542498112,0.111328125,0.10000000149011612,0.8167693614959717,-1.1035250425338745,-0.008052718825638294,0.03367942199110985
90,931840,-0.0070815980434417725,0.0002500000118743628,0.005645410623401403,0.159912109375,0.10000000149011612,0.7855899333953857,-1.0620453357696533,-0.006440134719014168,0.034001849591732025
91,942080,-0.008378280326724052,0.0002500000118743628,0.003367924364283681,0.151611328125,0.10000000149011612,0.8434720039367676,-1.0458602905273438,-0.006747879087924957,0.030969802290201187
92,952320,-0.0014133881777524948,0.0002500000118743628,0.002844693372026086,0.11962890625,0.10000000149011612,0.7922840118408203,-1.0706641674041748,-0.007042952347546816,0.04084480181336403
93,962560,-0.016070442274212837,0.0002500000118743628,0.005000293720513582,0.1572265625,0.10000000149011612,0.7708091735839844,-1.0555214881896973,-0.009034029208123684,0.028826609253883362
94,972800,-0.011139672249555588,0.0002500000118743628,0.0028602564707398415,0.111083984375,0.10000000149011612,0.8375540375709534,-1.0475695133209229,-0.007584814447909594,0.027551623061299324
95,983040,-0.01466602087020874,0.0002500000118743628,0.00421088607981801,0.116455078125,0.10000000149011612,0.871679425239563,-1.0422135591506958,-0.007982984185218811,0.022767458111047745
96,993280,-0.009325934574007988,0.0002500000118743628,0.0053613861091434956,0.136474609375,0.10000000149011612,0.8681411743164062,-1.0428128242492676,-0.00687459297478199,0.027911314740777016
97,1003520,-0.014580007642507553,0.0002500000118743628,0.0037170154973864555,0.10595703125,0.10000000149011612,0.8586514592170715,-1.010566234588623,-0.007779151666909456,0.020716089755296707
98,1013760,-0.010833876207470894,0.0002500000118743628,0.005665022414177656,0.14794921875,0.10000000149011612,0.9025524854660034,-1.089008092880249,-0.004815239924937487,0.019172588363289833
99,1024000,-0.0073798224329948425,0.0002500000118743628,0.004721387289464474,0.12890625,0.10000000149011612,0.7477455139160156,-1.0218857526779175,-0.00797698087990284,0.039922356605529785
100,1034240,-0.009011917747557163,0.0002500000118743628,0.0037220644298940897,0.12841796875,0.10000000149011612,0.8386771082878113,-1.0269122123718262,-0.007102509494870901,0.03080521523952484
101,1044480,0.002380765974521637,0.0002500000118743628,0.005494565702974796,0.171142578125,0.10000000149011612,0.4294077157974243,-1.0427976846694946,-0.006857510656118393,0.064872145652771
102,1054720,-0.019600577652454376,0.0002500000118743628,0.0050822533667087555,0.12255859375,0.10000000149011612,0.8815175294876099,-1.0661343336105347,-0.009163432754576206,0.018061749637126923
103,1064960,-0.011735906824469566,0.0002500000118743628,0.004497623536735773,0.165283203125,0.10000000149011612,0.8398805856704712,-1.0557169914245605,-0.006360000930726528,0.034892115741968155
104,1075200,-0.022054029628634453,0.0002500000118743628,0.0041690487414598465,0.12744140625,0.10000000149011612,0.8912889361381531,-1.037186861038208,-0.010415643453598022,0.020244566723704338
105,1085440,-0.017701318487524986,0.0002500000118743628,0.007404717616736889,0.193115234375,0.10000000149011612,0.8579734563827515,-0.979830801486969,-0.008302065543830395,0.031189966946840286
106,1095680,-0.021325180307030678,0.0002500000118743628,0.006623012013733387,0.169677734375,0.10000000149011612,0.8694595098495483,-1.0347099304199219,-0.010850797407329082,0.025514185428619385
107,1105920,-0.011916018091142178,0.0002500000118743628,0.004114784300327301,0.1298828125,0.10000000149011612,0.7976945638656616,-1.118415117263794,-0.008121532388031483,0.0331973172724247
108,1116160,-0.006338492035865784,0.0002500000118743628,0.004841499030590057,0.103271484375,0.10000000149011612,0.7187240123748779,-1.022490382194519,-0.006438540294766426,0.04661540687084198
109,1126400,-0.013737170025706291,0.0002500000118743628,0.004541764967143536,0.159912109375,0.10000000149011612,0.7938948273658752,-1.1186789274215698,-0.009466276504099369,0.029843995347619057
110,1136640,-0.01541929878294468,0.0002500000118743628,0.005010603461414576,0.129150390625,0.10000000149011612,0.8210064172744751,-1.143813133239746,-0.009194939397275448,0.027346940711140633
111,1146880,-0.017147108912467957,0.0002500000118743628,0.005271247588098049,0.19189453125,0.10000000149011612,0.843241810798645,-1.124866247177124,-0.009739905595779419,0.026890218257904053
112,1157120,-0.019482096657156944,0.0002500000118743628,0.004548485856503248,0.141357421875,0.10000000149011612,0.7947231531143188,-1.141508936882019,-0.006988310720771551,0.02526610530912876
113,1167360,-0.020821502432227135,0.0002500000118743628,0.0041532558389008045,0.143798828125,0.10000000149011612,0.8626368641853333,-1.0851246118545532,-0.010410415939986706,0.025273658335208893
114,1177600,-0.008124243468046188,0.0002500000118743628,0.007198135368525982,0.174560546875,0.10000000149011612,0.7426198720932007,-1.0786162614822388,-0.006983615458011627,0.04026626795530319
115,1187840,-0.01152720209211111,0.0002500000118743628,0.004686220549046993,0.1572265625,0.10000000149011612,0.7941640019416809,-1.1258882284164429,-0.0064989360980689526,0.03239996358752251
116,1198080,-0.017110398039221764,0.0002500000118743628,0.003559565171599388,0.119140625,0.10000000149011612,0.848501443862915,-1.11630380153656,-0.008531480096280575,0.024978823959827423
117,1208320,-0.02183905802667141,0.0002500000118743628,0.005651257466524839,0.146484375,0.10000000149011612,0.9006155133247375,-1.1611391305923462,-0.008227415382862091,0.022138403728604317
118,1218560,-0.01518082432448864,0.0002500000118743628,0.0049040187150239944,0.128173828125,0.10000000149011612,0.9008443355560303,-1.1573026180267334,-0.010259882546961308,0.025374557822942734
119,1228800,-0.008275363594293594,0.0002500000118743628,0.007044962607324123,0.162841796875,0.10000000149011612,0.7968722581863403,-1.1120268106460571,-0.006776034366339445,0.03474867343902588
120,1239040,-0.014788873493671417,0.0002500000118743628,0.004801986739039421,0.141357421875,0.10000000149011612,0.8562110066413879,-1.113753318786621,-0.008707753382623196,0.02474544756114483
121,1249280,-0.015542704612016678,0.0002500000118743628,0.0038805596996098757,0.14013671875,0.10000000149011612,0.8620234131813049,-1.0224343538284302,-0.007310024928301573,0.02287350781261921
122,1259520,-0.010214393958449364,0.0002500000118743628,0.0047487239353358746,0.142822265625,0.10000000149011612,0.8732807636260986,-1.0909470319747925,-0.007769725285470486,0.024436641484498978
123,1269760,0.00023550912737846375,0.0002500000118743628,0.005884823389351368,0.174560546875,0.10000000149011612,0.73863685131073,-1.0238412618637085,-0.0064523289911448956,0.048412881791591644
124,1280000,-0.009236057288944721,0.0002500000118743628,0.005504831671714783,0.19140625,0.10000000149011612,0.8195675015449524,-1.043453335762024,-0.00938349962234497,0.033621616661548615
125,1290240,-0.011132612824440002,0.0002500000118743628,0.002880748827010393,0.119384765625,0.10000000149011612,0.8685082197189331,-1.1374001502990723,-0.005980163346976042,0.030975081026554108
126,1300480,-0.015566015616059303,0.0002500000118743628,0.006545213516801596,0.136474609375,0.10000000149011612,0.8319228291511536,-1.056936502456665,-0.010084916837513447,0.0346231535077095
127,1310720,-0.01227525994181633,0.0002500000118743628,0.005914919078350067,0.1591796875,0.10000000149011612,0.8705407381057739,-1.0332435369491577,-0.00836079940199852,0.020909221842885017
128,1320960,-0.014352479949593544,0.0002500000118743628,0.00526209082454443,0.15966796875,0.10000000149011612,0.805454432964325,-1.0794215202331543,-0.008630300872027874,0.0350426509976387
129,1331200,-0.014297543093562126,0.0002500000118743628,0.00690391706302762,0.178955078125,0.10000000149011612,0.7231127023696899,-1.0685667991638184,-0.010754501447081566,0.023815471678972244
130,1341440,-0.023619942367076874,0.0002500000118743628,0.004862138535827398,0.151611328125,0.10000000149011612,0.8559696674346924,-1.0525282621383667,-0.008518880233168602,0.02522524818778038
131,1351680,-0.008161140605807304,0.0002500000118743628,0.005539865233004093,0.17724609375,0.10000000149011612,0.7738518714904785,-0.9339425563812256,-0.00824324693530798,0.039100829511880875
132,1361920,-0.021303722634911537,0.0002500000118743628,0.005528904497623444,0.1533203125,0.10000000149011612,0.7982867956161499,-0.9711435437202454,-0.011239777319133282,0.02765912376344204
133,1372160,-0.004594018682837486,0.0002500000118743628,0.00457223504781723,0.13623046875,0.10000000149011612,0.8364700078964233,-0.9002465009689331,-0.008145663887262344,0.029828960075974464
134,1382400,-0.019155118614435196,0.0002500000118743628,0.007299364078789949,0.1640625,0.10000000149011612,0.8512904047966003,-0.9009928107261658,-0.007118127308785915,0.02465088665485382
135,1392640,-0.017527418211102486,0.0002500000118743628,0.00619130115956068,0.153564453125,0.10000000149011612,0.8938586711883545,-0.9429890513420105,-0.010298212058842182,0.021235523745417595
136,1402880,-0.012851269915699959,0.0002500000118743628,0.006657822523266077,0.140380859375,0.10000000149011612,0.8646138906478882,-0.9585834741592407,-0.006682127248495817,0.027621189132332802
137,1413120,-0.01861526072025299,0.0002500000118743628,0.010012361221015453,0.175537109375,0.10000000149011612,0.8709853887557983,-0.9620630145072937,-0.00958296563476324,0.020592354238033295
138,1423360,-0.008446447551250458,0.0002500000118743628,0.006017862819135189,0.164306640625,0.10000000149011612,0.8859593272209167,-0.982693076133728,-0.008192270062863827,0.017863668501377106
139,1433600,-0.01360375713557005,0.0002500000118743628,0.008171371184289455,0.1962890625,0.10000000149011612,0.8929974436759949,-0.9444606304168701,-0.007741257548332214,0.01859269104897976
140,1443840,-0.015738368034362793,0.0002500000118743628,0.004955718759447336,0.13525390625,0.10000000149011612,0.8789985775947571,-0.8972391486167908,-0.007844946347177029,0.0237265732139349
141,1454080,-0.009561270475387573,0.0002500000118743628,0.006541139911860228,0.157958984375,0.10000000149011612,0.8285831809043884,-0.9433901309967041,-0.00968608446419239,0.03208150714635849
142,1464320,-0.019355304539203644,0.0002500000118743628,0.006978354416787624,0.187255859375,0.10000000149011612,0.9019100666046143,-0.9863867163658142,-0.010000894777476788,0.02060369960963726
143,1474560,-0.013827080838382244,0.0002500000118743628,0.005670685321092606,0.14892578125,0.10000000149011612,0.8553780317306519,-0.9993229508399963,-0.006043737754225731,0.028153635561466217
144,1484800,-0.016375698149204254,0.0002500000118743628,0.006950543262064457,0.158447265625,0.10000000149011612,0.8432402014732361,-0.9236449003219604,-0.00906764529645443,0.033821798861026764
145,1495040,-0.014142893254756927,0.0002500000118743628,0.006122520659118891,0.147216796875,0.10000000149011612,0.783005952835083,-0.9171015024185181,-0.008350297808647156,0.030089832842350006
146,1505280,-0.015708530321717262,0.0002500000118743628,0.005910039879381657,0.15185546875,0.10000000149011612,0.800713062286377,-1.0047119855880737,-0.008404399268329144,0.039273593574762344
147,1515520,-0.02077794075012207,0.0002500000118743628,0.007422243244946003,0.18017578125,0.10000000149011612,0.8220500946044922,-1.0480561256408691,-0.012382177636027336,0.029444528743624687
148,1525760,-0.01105327159166336,0.0002500000118743628,0.005596918053925037,0.166259765625,0.10000000149011612,0.8479790091514587,-1.0999739170074463,-0.011243349872529507,0.033394165337085724
149,1536000,-0.010671382769942284,0.0002500000118743628,0.005237900651991367,0.157958984375,0.10000000149011612,0.8757674098014832,-1.1014516353607178,-0.005205376539379358,0.021605199202895164
150,1546240,-0.01855331100523472,0.0002500000118743628,0.0049754539504647255,0.153076171875,0.10000000149011612,0.8447833061218262,-1.0301523208618164,-0.009858708828687668,0.025329595431685448
151,1556480,-0.018413878977298737,0.0002500000118743628,0.005678307265043259,0.171875,0.10000000149011612,0.8691315054893494,-1.1032023429870605,-0.010497992858290672,0.02683822624385357
152,1566720,-0.02499363198876381,0.0002500000118743628,0.005694517865777016,0.184814453125,0.10000000149011612,0.8535544872283936,-1.083877682685852,-0.010083409026265144,0.02562025375664234
153,1576960,-0.015469707548618317,0.0002500000118743628,0.00540629168972373,0.137939453125,0.10000000149011612,0.8677883148193359,-1.099156141281128,-0.009015046060085297,0.027066145092248917
154,1587200,-0.027091749012470245,0.0002500000118743628,0.006247597746551037,0.152099609375,0.10000000149011612,0.9027682542800903,-1.03902006149292,-0.009001080878078938,0.016309130936861038
155,1597440,-0.02611294388771057,0.0002500000118743628,0.007218233309686184,0.2109375,0.10000000149011612,0.8644022941589355,-1.0810266733169556,-0.011823459528386593,0.02053394727408886
156,1607680,-0.01670643873512745,0.0002500000118743628,0.006409808993339539,0.1748046875,0.10000000149011612,0.8782005906105042,-1.0477864742279053,-0.013116170652210712,0.02392127737402916
